"Codigo_Cliente","Fecha","Monto_Moneda_Local","Monto_Moneda_Extranjera","Mes","Year","Codigo_de_Producto","Cuotas_Pagadas","Cuotas_Devengadas","Cuontas_Restantes","Aclaracion"
"24438","9/29/2021",37.1,5.33045977,9,2021,150003,1,124,235,
"5770","9/14/2017",37.1,5.33045977,9,2017,150003,48,312,0,
"7482","9/27/2021",37.1,5.33045977,9,2021,150003,104,214,42,
"19409","9/28/2021",37.1,5.33045977,9,2021,150003,9,163,188,
"18285","9/21/2021",37.1,5.33045977,9,2021,150003,86,162,112,
"3114","9/29/2011",37.1,5.33045977,9,2011,150003,0,360,0,
"16458","9/17/2021",37.1,5.33045977,9,2021,150003,32,233,95,
"29898","9/20/2021",37.1,5.33045977,9,2021,150003,57,34,269,
"32051","9/18/2021",37.1,5.33045977,9,2021,150003,36,113,211,
"43907","9/12/2021",37.1,5.33045977,9,2021,150003,14,23,323,
"31670","9/11/2021",37.1,5.33045977,9,2021,150003,73,12,275,
"99676","9/20/2021",37.1,5.33045977,9,2021,150003,42,7,311,PLAN DE REGULARIZACION A
"34069","9/13/2020",37.1,5.33045977,9,2020,150003,68,46,246,PLAN DE REGULARIZACION B
"28981","9/25/2021",37.1,5.33045977,9,2021,150003,89,4,267,
"18968","9/4/2021",37.1,5.33045977,9,2021,150003,68,171,121,
"2688","9/12/2007",37.1,5.33045977,9,2007,150003,108,252,0,
"46552","9/12/2021",37.1,5.33045977,9,2021,150003,3,34,323,PLAN DE REGULARIZACION B
"46725","9/23/2021",37.1,5.33045977,9,2021,150003,10,8,342,
"30689","9/21/2021",37.1,5.33045977,9,2021,150003,84,119,157,
"19926","9/25/2021",37.1,5.33045977,9,2021,150003,76,89,195,
"98417","9/4/2021",37.1,5.33045977,9,2021,150003,0,212,148,
"23089","9/28/2021",37.1,5.33045977,9,2021,150003,5,134,221,
"15773","9/2/2021",37.1,5.33045977,9,2021,150003,25,204,131,
"46504","9/13/2021",37.1,5.33045977,9,2021,150003,106,92,162,PLAN DE REGULARIZACION P
"25783","11/18/2021",37.1,5.33045977,11,2021,150003,112,2,246,
"17499","9/30/2021",37.1,5.33045977,9,2021,150003,0,246,114,
"29072","9/10/2021",37.1,5.33045977,9,2021,150003,4,89,267,PLAN DE REGULARIZACION B
"12233","9/29/2021",37.1,5.33045977,9,2021,150003,9,221,130,
"8135","9/10/2021",37.1,5.33045977,9,2021,150003,72,216,72,
"46065","9/24/2021",37.1,5.33045977,9,2021,150003,3,11,346,
"31547","9/27/2021",37.1,5.33045977,9,2021,150003,39,78,243,
"27978","9/6/2021",37.1,5.33045977,9,2021,150003,9,95,256,
"41196","9/20/2021",37.1,5.33045977,9,2021,150003,10,33,317,
"1421","9/18/1993",37.1,5.33045977,9,1993,150003,0,360,0,
"411","9/24/1991",37.1,5.33045977,9,1991,150003,185,175,0,
"11553","9/3/2021",37.1,5.33045977,9,2021,150003,66,263,31,
"16840","9/2/2021",37.1,5.33045977,9,2021,150003,175,24,161,
"33789","9/30/2021",37.1,5.33045977,9,2021,150003,49,61,250,
"14228","9/20/2021",37.1,5.33045977,9,2021,150003,238,64,58,
"98592","9/19/2021",37.1,5.33045977,9,2021,150003,3,241,116,
"32854","9/17/2021",37.1,5.33045977,9,2021,150003,3,71,286,
"39810","9/7/2021",37.1,5.33045977,9,2021,150003,37,4,319,
"100127","9/11/2021",37.1,5.33045977,9,2021,150003,43,11,306,
"44093","9/11/2021",37.1,5.33045977,9,2021,150003,1,22,337,PLAN DE REGULARIZACION A
"14596","9/10/2021",37.1,5.33045977,9,2021,150003,18,264,78,
"5574","9/1/2021",37.1,5.33045977,9,2021,150003,302,58,0,
"21171","9/13/2021",37.1,5.33045977,9,2021,150003,0,212,148,
"20110","9/15/2021",37.1,5.33045977,9,2021,150003,22,145,193,
"25177","9/26/2021",37.1,5.33045977,9,2021,150003,28,159,173,
"28625","9/25/2021",37.1,5.33045977,9,2021,150003,52,133,175,
"25132","9/14/2021",37.1,5.33045977,9,2021,150003,6,115,239,
"96597","9/1/2021",37.1,5.33045977,9,2021,150003,55,162,143,
"17819","9/2/2021",37.1,5.33045977,9,2021,150003,167,16,177,
"7881","9/5/2021",37.1,5.33045977,9,2021,150003,12,276,72,
"9391","9/9/2021",37.1,5.33045977,9,2021,150003,48,216,96,
"14488","9/19/2021",37.1,5.33045977,9,2021,150003,27,185,148,PLAN DE REGULARIZACION B
"11640","9/8/2021",37.1,5.33045977,9,2021,150003,143,96,121,
"47479","9/22/2021",37.1,5.33045977,9,2021,150003,1,6,353,PLAN DE REGULARIZACION A
"6974","9/5/2021",37.1,5.33045977,9,2021,150003,60,264,36,
"14617","9/3/2021",37.1,5.33045977,9,2021,150003,0,211,149,
"7749","9/21/2021",37.1,5.33045977,9,2021,150003,14,289,57,
T2648,"9/13/2021",37.1,5.33045977,9,2021,150003,0,318,42,
"14487","9/21/2021",37.1,5.33045977,9,2021,150003,129,81,150,PLAN DE REGULARIZACION B
"41847","9/8/2021",37.1,5.33045977,9,2021,150003,22,31,307,
"3992","9/1/2008",37.1,5.33045977,9,2008,150003,233,127,0,
"98634","9/25/2021",37.1,5.33045977,9,2021,150003,23,185,152,
"25388","9/13/2021",37.1,5.33045977,9,2021,150003,19,102,239,PLAN DE REGULARIZACION B
"95296","9/30/2021",37.1,5.33045977,9,2021,150003,0,180,180,
"38567","9/16/2021",37.1,5.33045977,9,2021,150003,6,228,126,PLAN DE REGULARIZACION A
T1552,"9/25/2010",37.1,5.33045977,9,2010,150003,0,360,0,
"6307","9/21/2021",37.1,5.33045977,9,2021,150003,105,255,0,
"32363","9/12/2021",37.1,5.33045977,9,2021,150003,11,72,277,
"36801","9/21/2021",37.1,5.33045977,9,2021,150003,46,7,307,PLAN DE REGULARIZACION A
"24878","9/14/2021",37.1,5.33045977,9,2021,150003,27,118,215,
"1562","9/30/2003",37.1,5.33045977,9,2003,150003,84,276,0,
"30610","9/29/2021",37.1,5.33045977,9,2021,150003,6,83,271,
"25147","9/12/2021",37.1,5.33045977,9,2021,150003,13,105,242,
"3317","9/22/2012",37.1,5.33045977,9,2012,150003,270,90,0,
"27524","9/14/2021",37.1,5.33045977,9,2021,150003,47,54,259,
"7959","9/16/2021",37.1,5.33045977,9,2021,150003,186,102,72,
"15529","9/13/2021",37.1,5.33045977,9,2021,150003,79,126,155,
"41193","9/17/2021",37.1,5.33045977,9,2021,150003,8,95,257,
"98488","9/28/2021",37.1,5.33045977,9,2021,150003,0,232,128,
"26168","9/17/2021",37.1,5.33045977,9,2021,150003,9,110,241,
"28956","9/19/2021",37.1,5.33045977,9,2021,150003,12,82,266,
"46993","9/29/2021",37.1,5.33045977,9,2021,150003,5,7,348,
"28596","9/11/2021",37.1,5.33045977,9,2021,150003,15,82,263,
"35362","9/18/2021",37.1,5.33045977,9,2021,150003,103,49,208,
"46135","9/5/2021",37.1,5.33045977,9,2021,150003,20,10,330,
"41124","9/13/2021",37.1,5.33045977,9,2021,150003,1,33,326,PLAN DE REGULARIZACION A
"20809","9/8/2021",37.1,5.33045977,9,2021,150003,69,88,203,
"2210","9/12/2008",37.1,5.33045977,9,2008,150003,287,73,0,
"23894","9/17/2021",37.1,5.33045977,9,2021,150003,2,128,230,
"2360","9/3/2008",37.1,5.33045977,9,2008,150003,0,360,0,
"47845","9/14/2021",37.1,5.33045977,9,2021,150003,3,4,353,
"7507","9/21/2021",37.1,5.33045977,9,2021,150003,60,300,0,
"98061","8/25/2000",37.1,5.33045977,8,2000,150003,275,1,84,
"42180","9/13/2021",37.1,5.33045977,9,2021,150003,12,29,319,
"39740","9/25/2021",37.1,5.33045977,9,2021,150003,7,36,317,
"12383","9/12/2021",37.1,5.33045977,9,2021,150003,120,138,102,
"1281","6/25/2004",37.1,5.33045977,6,2004,150003,360,6,-6,
"25235","9/28/2021",37.1,5.33045977,9,2021,150003,31,117,212,
"14668","9/11/2021",37.1,5.33045977,9,2021,150003,0,207,153,
"23092","9/25/2021",37.1,5.33045977,9,2021,150003,8,135,217,
"4887","9/9/2016",37.1,5.33045977,9,2016,150003,234,126,0,
"2895","9/23/2008",37.1,5.33045977,9,2008,150003,324,36,0,
"98234","9/17/2021",37.1,5.33045977,9,2021,150003,129,136,95,
"39214","9/12/2021",37.1,5.33045977,9,2021,150003,20,41,299,
"10669","9/15/2021",37.1,5.33045977,9,2021,150003,176,86,98,PLAN DE REGULARIZACION B
"1165","9/18/2003",37.1,5.33045977,9,2003,150003,0,360,0,
"10143","9/30/2021",37.1,5.33045977,9,2021,150003,0,257,103,
"47991","11/22/2021",37.1,5.33045977,11,2021,150003,2,3,355,PLAN DE REGULARIZACION A
"22593","9/15/2021",37.1,5.33045977,9,2021,150003,108,62,190,
"33956","9/21/2021",37.1,5.33045977,9,2021,150003,10,67,283,
"28316","9/6/2021",37.1,5.33045977,9,2021,150003,58,48,254,
"36477","9/27/2021",37.1,5.33045977,9,2021,150003,60,7,293,
"10057","9/15/2021",37.1,5.33045977,9,2021,150003,120,133,107,
"17904","9/30/2021",37.1,5.33045977,9,2021,150003,4,181,175,
"8666","9/7/2021",37.1,5.33045977,9,2021,150003,205,71,84,
"35258","9/26/2021",37.1,5.33045977,9,2021,150003,12,60,288,
"2693","9/11/2010",37.1,5.33045977,9,2010,150003,285,75,0,
"2065","9/15/2007",37.1,5.33045977,9,2007,150003,339,21,0,
"98708","9/11/2021",37.1,5.33045977,9,2021,150003,23,183,154,
"19205","9/13/2021",37.1,5.33045977,9,2021,150003,53,125,182,
"39592","9/5/2021",37.1,5.33045977,9,2021,150003,31,12,317,
"98277","9/27/2021",37.1,5.33045977,9,2021,150003,0,220,140,
"5557","9/22/2019",37.1,5.33045977,9,2019,150003,269,91,0,
"31503","9/10/2021",37.1,5.33045977,9,2021,150003,10,77,273,
"22617","9/25/2021",37.1,5.33045977,9,2021,150003,114,133,113,
"40584","9/14/2021",37.1,5.33045977,9,2021,150003,28,30,302,
"7226","9/29/2021",37.1,5.33045977,9,2021,150003,213,89,58,
"6373","9/27/2021",37.1,5.33045977,9,2021,150003,154,206,0,
"99345","9/1/2021",37.1,5.33045977,9,2021,150003,145,12,203,
"33185","9/3/2021",37.1,5.33045977,9,2021,150003,59,12,289,
"32881","9/3/2021",37.1,5.33045977,9,2021,150003,24,47,289,PLAN DE REGULARIZACION B
"25536","9/22/2021",37.1,5.33045977,9,2021,150003,21,97,242,
"17692","9/22/2021",37.1,5.33045977,9,2021,150003,2,183,175,
"17545","9/21/2021",37.1,5.33045977,9,2021,150003,61,163,136,
"2763","9/24/2010",37.1,5.33045977,9,2010,150003,241,119,0,
"42826","9/12/2021",37.1,5.33045977,9,2021,150003,11,26,323,
"39514","9/16/2021",37.1,5.33045977,9,2021,150003,18,23,319,PLAN DE REGULARIZACION A
"19830","9/5/2021",37.1,5.33045977,9,2021,150003,14,150,196,
"41739","9/11/2021",37.1,5.33045977,9,2021,150003,1,31,328,PLAN DE REGULARIZACION A
"18615","9/15/2021",37.1,5.33045977,9,2021,150003,0,181,179,
"4832","9/14/2017",37.1,5.33045977,9,2017,150003,270,90,0,PLAN DE REGULARIZACION A
"10096","9/24/2021",37.1,5.33045977,9,2021,150003,107,145,108,
"16768","9/28/2021",37.1,5.33045977,9,2021,150003,71,121,168,
"36985","9/11/2021",37.1,5.33045977,9,2021,150003,48,12,300,
"17760","9/8/2021",37.1,5.33045977,9,2021,150003,0,201,159,
"17622","9/13/2021",37.1,5.33045977,9,2021,150003,0,189,171,
"27389","9/24/2021",37.1,5.33045977,9,2021,150003,79,53,228,
"38296","9/21/2021",37.1,5.33045977,9,2021,150003,4,45,311,
"34693","9/9/2021",37.1,5.33045977,9,2021,150003,14,60,286,
"740","9/30/1998",37.1,5.33045977,9,1998,150003,379,5,-24,
"15292","9/25/2021",37.1,5.33045977,9,2021,150003,0,203,157,
"9952","9/15/2021",37.1,5.33045977,9,2021,150003,147,106,107,
"22736","9/23/2021",37.1,5.33045977,9,2021,150003,113,25,222,
"17691","9/9/2021",37.1,5.33045977,9,2021,150003,176,12,172,
"24568","9/19/2021",37.1,5.33045977,9,2021,150003,14,28,318,PLAN DE REGULARIZACION A
"15119","9/14/2021",37.1,5.33045977,9,2021,150003,8,197,155,
"95295","9/5/2021",37.1,5.33045977,9,2021,150003,0,318,42,
"27972","9/17/2021",37.1,5.33045977,9,2021,150003,85,12,263,
"18674","9/17/2020",37.1,5.33045977,9,2020,150003,93,84,183,PLAN DE REGULARIZACION B
"20609","9/20/2021",37.1,5.33045977,9,2021,150003,7,157,196,
"12046","9/30/2021",37.1,5.33045977,9,2021,150003,38,228,94,
"38856","9/13/2021",37.1,5.33045977,9,2021,150003,13,43,304,PLAN DE REGULARIZACION A
"8852","9/14/2009",37.1,5.33045977,9,2009,150003,347,13,0,
"18523","9/7/2021",37.1,5.33045977,9,2021,150003,17,162,181,
"9271","9/4/2021",37.1,5.33045977,9,2021,150003,70,210,80,
"4138","9/20/2016",37.1,5.33045977,9,2016,150003,100,260,0,
"99606","9/8/2021",37.1,5.33045977,9,2021,150003,3,135,222,PLAN DE REGULARIZACION A
"46110","9/5/2021",37.1,5.33045977,9,2021,150003,7,10,343,
"38754","9/6/2021",37.1,5.33045977,9,2021,150003,1,43,316,PLAN DE REGULARIZACION A
"11935","9/20/2021",37.1,5.33045977,9,2021,150003,122,113,125,
"46646","9/2/2021",37.1,5.33045977,9,2021,150003,3,7,350,
"43711","9/26/2021",37.1,5.33045977,9,2021,150003,15,23,322,
"5466","9/9/2017",37.1,5.33045977,9,2017,150003,108,260,-8,
"41313","9/4/2021",37.1,5.33045977,9,2021,150003,31,4,325,
"32152","9/30/2021",37.1,5.33045977,9,2021,150003,76,5,279,
"32841","9/20/2020",37.1,5.33045977,9,2020,150003,75,29,256,PLAN DE REGULARIZACION B
"100032","9/20/2021",37.1,5.33045977,9,2021,150003,13,12,335,
"99286","9/21/2021",37.1,5.33045977,9,2021,150003,70,24,266,
"44920","9/5/2021",37.1,5.33045977,9,2021,150003,3,71,286,PLAN DE REGULARIZACION B
"26969","9/16/2021",37.1,5.33045977,9,2021,150003,71,43,246,
"24075","9/20/2021",37.1,5.33045977,9,2021,150003,2,127,231,
"20804","9/12/2021",37.1,5.33045977,9,2021,150003,85,72,203,
"13183","9/2/2021",37.1,5.33045977,9,2021,150003,121,101,138,
"41305","9/28/2021",37.1,5.33045977,9,2021,150003,25,11,324,
"41462","9/7/2021",37.1,5.33045977,9,2021,150003,29,12,319,
"32878","9/3/2021",37.1,5.33045977,9,2021,150003,67,4,289,
"43898","9/21/2021",37.1,5.33045977,9,2021,150003,17,12,331,
"13360","9/22/2021",37.1,5.33045977,9,2021,150003,207,12,141,
"4989","9/25/2020",37.1,5.33045977,9,2020,150003,12,357,-9,
"39147","9/6/2021",37.1,5.33045977,9,2021,150003,32,46,282,PLAN DE REGULARIZACION P
"11493","9/17/2021",37.1,5.33045977,9,2021,150003,36,229,95,
"11934","9/8/2021",37.1,5.33045977,9,2021,150003,217,24,119,
"45152","9/19/2021",37.1,5.33045977,9,2021,150003,14,12,334,
"18532","9/26/2021",37.1,5.33045977,9,2021,150003,148,29,183,
"11290","9/23/2021",37.1,5.33045977,9,2021,150003,0,255,105,
"9428","9/20/2021",37.1,5.33045977,9,2021,150003,229,29,102,
"46980","11/12/2021",37.1,5.33045977,11,2021,150003,7,2,351,PLAN DE REGULARIZACION A
"8507","9/4/2021",37.1,5.33045977,9,2021,150003,185,84,91,
"26793","9/27/2021",37.1,5.33045977,9,2021,150003,46,61,253,
"5641","9/26/2020",37.1,5.33045977,9,2020,150003,36,324,0,
"6574","9/10/2021",37.1,5.33045977,9,2021,150003,36,288,36,
"35880","9/17/2021",37.1,5.33045977,9,2021,150003,3,56,301,
"30519","9/20/2021",37.1,5.33045977,9,2021,150003,122,7,231,
"38263","9/30/2021",37.1,5.33045977,9,2021,150003,7,46,307,
"10407","9/15/2021",37.1,5.33045977,9,2021,150003,30,234,96,
"16491","9/17/2021",37.1,5.33045977,9,2021,150003,44,213,103,
T1596,"9/6/2021",37.1,5.33045977,9,2021,150003,0,220,140,
IEX-95324,"9/16/2007",37.1,5.33045977,9,2007,150003,0,360,0,
"44848","9/3/2021",37.1,5.33045977,9,2021,150003,7,15,338,
"99174","9/13/2021",37.1,5.33045977,9,2021,150003,5,108,247,
"11702","9/17/2021",37.1,5.33045977,9,2021,150003,36,229,95,
"38513","9/19/2021",37.1,5.33045977,9,2021,150003,20,45,295,
"97755","9/20/2021",37.1,5.33045977,9,2021,150003,75,163,122,
"3241","9/18/2011",37.1,5.33045977,9,2011,150003,0,360,0,
"918","9/2/1999",37.1,5.33045977,9,1999,150003,0,360,0,
"15228","9/30/2021",37.1,5.33045977,9,2021,150003,0,216,144,
"15465","9/21/2020",37.1,5.33045977,9,2020,150003,113,90,157,PLAN DE REGULARIZACION B
"18689","9/14/2021",37.1,5.33045977,9,2021,150003,45,131,184,PLAN DE REGULARIZACION B
"26977","9/19/2021",37.1,5.33045977,9,2021,150003,41,73,246,
"26837","9/20/2021",37.1,5.33045977,9,2021,150003,126,12,222,
"34754","9/30/2021",37.1,5.33045977,9,2021,150003,77,61,222,
"7722","9/19/2021",37.1,5.33045977,9,2021,150003,57,232,71,
"7447","9/24/2020",37.1,5.33045977,9,2020,150003,120,240,0,
"27255","9/25/2021",37.1,5.33045977,9,2021,150003,84,21,255,
"15740","9/15/2021",37.1,5.33045977,9,2021,150003,175,24,161,
"34167","9/30/2021",37.1,5.33045977,9,2021,150003,5,65,290,
"37059","9/18/2021",37.1,5.33045977,9,2021,150003,42,12,306,
"30697","9/26/2021",37.1,5.33045977,9,2021,150003,13,82,265,
"45629","9/18/2021",37.1,5.33045977,9,2021,150003,24,12,324,
"6127","9/20/2021",37.1,5.33045977,9,2021,150003,12,336,12,
T2748,"9/7/2021",37.1,5.33045977,9,2021,150003,0,344,16,
"10328","9/26/2021",37.1,5.33045977,9,2021,150003,14,247,99,
"39571","9/3/2021",37.1,5.33045977,9,2021,150003,3,37,320,PLAN DE REGULARIZACION A
"40100","9/8/2021",37.1,5.33045977,9,2021,150003,15,24,321,PLAN DE REGULARIZACION A
"36164","9/12/2021",37.1,5.33045977,9,2021,150003,7,54,299,
"97756","9/9/2021",37.1,5.33045977,9,2021,150003,14,137,209,
"680","9/5/1998",37.1,5.33045977,9,1998,150003,72,288,0,
"15691","9/7/2021",37.1,5.33045977,9,2021,150003,82,22,256,PLAN DE REGULARIZACION A
"23869","9/17/2021",37.1,5.33045977,9,2021,150003,57,73,230,
"28358","9/10/2021",37.1,5.33045977,9,2021,150003,61,36,263,
"19772","9/17/2021",37.1,5.33045977,9,2021,150003,147,18,195,
"45037","9/22/2021",37.1,5.33045977,9,2021,150003,1,15,344,PLAN DE REGULARIZACION A
"11244","9/2/2021",37.1,5.33045977,9,2021,150003,140,111,109,
"6504","9/12/2021",37.1,5.33045977,9,2021,150003,132,228,0,
"37029","9/17/2021",37.1,5.33045977,9,2021,150003,12,51,297,
"48376","11/21/2021",37.1,5.33045977,11,2021,150003,7,2,351,
"27808","9/27/2021",37.1,5.33045977,9,2021,150003,52,86,222,
"35254","9/24/2021",37.1,5.33045977,9,2021,150003,76,7,277,
"13496","9/14/2019",37.1,5.33045977,9,2019,150003,146,72,142,PLAN DE REGULARIZACION B
"23387","9/1/2021",37.1,5.33045977,9,2021,150003,139,12,209,
"2991","9/6/2009",37.1,5.33045977,9,2009,150003,120,240,0,
"30681","9/3/2021",37.1,5.33045977,9,2021,150003,12,81,267,
"38266","9/20/2021",37.1,5.33045977,9,2021,150003,15,83,262,PLAN DE REGULARIZACION B
"37724","9/28/2021",37.1,5.33045977,9,2021,150003,24,103,233,PLAN DE REGULARIZACION B
"25550","9/23/2021",37.1,5.33045977,9,2021,150003,25,138,197,
"47549","9/18/2020",37.1,5.33045977,9,2020,150003,20,56,284,PLAN DE REGULARIZACION B
"41811","9/4/2021",37.1,5.33045977,9,2021,150003,4,31,325,
"19952","9/28/2021",37.1,5.33045977,9,2021,150003,199,10,151,
"3370","9/20/2006",37.1,5.33045977,9,2006,150003,0,360,0,
"48520","11/1/2021",37.1,5.33045977,11,2021,150003,27,2,331,
"21232","9/18/2021",37.1,5.33045977,9,2021,150003,5,147,208,
"28629","9/25/2021",37.1,5.33045977,9,2021,150003,95,12,253,
"18154","9/2/2021",37.1,5.33045977,9,2021,150003,37,142,181,
"4103","9/23/2016",37.1,5.33045977,9,2016,150003,310,50,0,
"47068","9/15/2021",37.1,5.33045977,9,2021,150003,1,7,352,PLAN DE REGULARIZACION A
"99454","9/14/2021",37.1,5.33045977,9,2021,150003,88,33,239,
"32021","9/12/2021",37.1,5.33045977,9,2021,150003,73,12,275,
"47067","11/10/2021",37.1,5.33045977,11,2021,150003,7,3,350,
"47794","9/3/2021",37.1,5.33045977,9,2021,150003,3,5,352,
"19726","9/9/2021",37.1,5.33045977,9,2021,150003,32,132,196,
"20180","9/2/2021",37.1,5.33045977,9,2021,150003,151,8,201,
"37576","9/28/2021",37.1,5.33045977,9,2021,150003,42,111,207,PLAN DE REGULARIZACION A
"17841","9/18/2021",37.1,5.33045977,9,2021,150003,18,217,125,
"24301","9/2/2021",37.1,5.33045977,9,2021,150003,3,124,233,
"38947","11/12/2021",37.1,5.33045977,11,2021,150003,59,2,299,
"32059","9/3/2021",37.1,5.33045977,9,2021,150003,33,72,255,PLAN DE REGULARIZACION A
"47796","9/24/2021",37.1,5.33045977,9,2021,150003,20,5,335,
"41983","9/9/2021",37.1,5.33045977,9,2021,150003,9,23,328,
"4003","9/14/2014",37.1,5.33045977,9,2014,150003,18,342,0,
"7898","9/20/2018",37.1,5.33045977,9,2018,150003,12,348,0,
"12790","9/17/2021",37.1,5.33045977,9,2021,150003,8,223,129,
"12012","9/29/2021",37.1,5.33045977,9,2021,150003,168,68,124,PLAN DE REGULARIZACION 
"44856","9/19/2021",37.1,5.33045977,9,2021,150003,7,15,338,
"33003","9/3/2021",37.1,5.33045977,9,2021,150003,23,48,289,
"14238","9/14/2021",37.1,5.33045977,9,2021,150003,2,210,148,
"12945","9/7/2021",37.1,5.33045977,9,2021,150003,44,250,66,
"41628","9/11/2021",37.1,5.33045977,9,2021,150003,3,59,298,PLAN DE REGULARIZACION B
"47620","9/3/2021",37.1,5.33045977,9,2021,150003,6,5,349,
"23139","9/26/2021",37.1,5.33045977,9,2021,150003,21,142,197,
"24000","9/13/2021",37.1,5.33045977,9,2021,150003,25,108,227,
"22063","9/21/2021",37.1,5.33045977,9,2021,150003,134,12,214,
"22614","9/8/2021",37.1,5.33045977,9,2021,150003,54,120,186,
"25055","9/30/2021",37.1,5.33045977,9,2021,150003,41,83,236,
"15447","11/26/2004",37.1,5.33045977,11,2004,150003,205,1,154,
"5876","9/22/2021",37.1,5.33045977,9,2021,150003,84,264,12,
"43036","9/25/2021",37.1,5.33045977,9,2021,150003,8,26,326,
"25763","9/10/2019",37.1,5.33045977,9,2019,150003,132,37,191,PLAN DE REGULARIZACION B
"19828","9/14/2021",37.1,5.33045977,9,2021,150003,1,168,191,
"25238","9/25/2021",37.1,5.33045977,9,2021,150003,10,112,238,
"35953","9/5/2021",37.1,5.33045977,9,2021,150003,18,48,294,
"45894","9/22/2021",37.1,5.33045977,9,2021,150003,16,11,333,
"5162","9/27/2020",37.1,5.33045977,9,2020,150003,311,49,0,
"41503","9/26/2021",37.1,5.33045977,9,2021,150003,14,32,314,
"24156","9/16/2021",37.1,5.33045977,9,2021,150003,107,20,233,
"26384","9/15/2021",37.1,5.33045977,9,2021,150003,78,32,250,PLAN DE REGULARIZACION B
"15231","9/19/2021",37.1,5.33045977,9,2021,150003,35,172,153,
"23434","9/13/2020",37.1,5.33045977,9,2020,150003,53,80,227,PLAN DE REGULARIZACION B
"13247","9/1/2021",37.1,5.33045977,9,2021,150003,226,11,123,
"37315","9/10/2021",37.1,5.33045977,9,2021,150003,9,95,256,PLAN DE REGULARIZACION B
"36921","9/3/2021",37.1,5.33045977,9,2021,150003,42,12,306,
"99071","9/25/2021",37.1,5.33045977,9,2021,150003,49,127,184,
"98189","9/23/2021",37.1,5.33045977,9,2021,150003,58,217,85,
"10745","9/3/2021",37.1,5.33045977,9,2021,150003,197,47,116,PLAN DE REGULARIZACION B
"26976","9/1/2021",37.1,5.33045977,9,2021,150003,18,87,255,
"35508","9/20/2021",37.1,5.33045977,9,2021,150003,44,17,299,PLAN DE REGULARIZACION P
"12717","9/15/2021",37.1,5.33045977,9,2021,150003,223,15,122,
"41459","9/9/2021",37.1,5.33045977,9,2021,150003,1,32,327,PLAN DE REGULARIZACION A
"98575","9/20/2021",37.1,5.33045977,9,2021,150003,25,212,123,
"47150","9/4/2020",37.1,5.33045977,9,2020,150003,48,78,234,PLAN DE REGULARIZACION B
"32952","9/3/2021",37.1,5.33045977,9,2021,150003,6,65,289,PLAN DE REGULARIZACION B
"47469","9/3/2021",37.1,5.33045977,9,2021,150003,10,5,345,
"23453","9/3/2021",37.1,5.33045977,9,2021,150003,2,132,226,
"42844","9/21/2021",37.1,5.33045977,9,2021,150003,17,12,331,
"1872","9/16/2003",37.1,5.33045977,9,2003,150003,84,276,0,
"10844","9/9/2021",37.1,5.33045977,9,2021,150003,6,236,118,
"25048","9/2/2021",37.1,5.33045977,9,2021,150003,112,9,239,
"26271","9/4/2021",37.1,5.33045977,9,2021,150003,3,108,249,
"28319","9/10/2021",37.1,5.33045977,9,2021,150003,13,84,263,
"21445","9/6/2021",37.1,5.33045977,9,2021,150003,131,93,136,PLAN DE REGULARIZACION P
"27028","9/10/2021",37.1,5.33045977,9,2021,150003,18,87,255,
"9253","9/29/2021",37.1,5.33045977,9,2021,150003,235,24,101,
"12163","9/1/2021",37.1,5.33045977,9,2021,150003,183,78,99,
"29736","9/8/2021",37.1,5.33045977,9,2021,150003,98,24,238,
"99045","9/30/2021",37.1,5.33045977,9,2021,150003,83,73,204,
"11929","9/1/2021",37.1,5.33045977,9,2021,150003,190,93,77,
"33160","9/1/2021",37.1,5.33045977,9,2021,150003,82,24,254,
"98610","9/19/2021",37.1,5.33045977,9,2021,150003,42,160,158,
"10597","9/11/2021",37.1,5.33045977,9,2021,150003,17,241,102,
"555","9/30/1982",37.1,5.33045977,9,1982,150003,24,336,0,
"11058","9/2/2021",37.1,5.33045977,9,2021,150003,166,117,77,
"9719","9/22/2021",37.1,5.33045977,9,2021,150003,12,250,98,
"8613","9/17/2021",37.1,5.33045977,9,2021,150003,0,265,95,
"13109","11/8/2021",37.1,5.33045977,11,2021,150003,239,2,119,
"36166","9/15/2021",37.1,5.33045977,9,2021,150003,14,66,280,PLAN DE REGULARIZACION A
"14014","9/1/2021",37.1,5.33045977,9,2021,150003,85,132,143,
"9981","9/17/2021",37.1,5.33045977,9,2021,150003,156,109,95,
"12782","9/30/2021",37.1,5.33045977,9,2021,150003,200,24,136,
"10919","9/29/2021",37.1,5.33045977,9,2021,150003,25,217,118,
"24004","9/6/2021",37.1,5.33045977,9,2021,150003,0,140,220,
"2934","9/19/2006",37.1,5.33045977,9,2006,150003,0,360,0,
"7307","9/6/2020",37.1,5.33045977,9,2020,150003,84,281,-5,
"11220","9/15/2021",37.1,5.33045977,9,2021,150003,15,238,107,
"8008","9/21/2021",37.1,5.33045977,9,2021,150003,24,277,59,
"11634","9/28/2021",37.1,5.33045977,9,2021,150003,43,211,106,
"46172","9/3/2021",37.1,5.33045977,9,2021,150003,31,40,289,PLAN DE REGULARIZACION P
"38413","9/20/2021",37.1,5.33045977,9,2021,150003,20,219,121,PLAN DE REGULARIZACION A
"10027","9/14/2021",37.1,5.33045977,9,2021,150003,249,7,104,
"17976","9/22/2021",37.1,5.33045977,9,2021,150003,28,174,158,
